tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06059011708,Orange County,8154,2324,3020,False
06059088902,Orange County,8783,4415,4368,True
06059110604,Orange County,6210,1513,4697,False
06059021821,Orange County,5709,3431,2278,True
06059021817,Orange County,3975,2946,1029,True
06059001101,Orange County,5553,3191,2362,True
06059021810,Orange County,9966,4683,3580,True
06059088105,Orange County,3842,1317,1564,False
06059087902,Orange County,4983,4870,113,True
06059099509,Orange County,7502,2393,2145,True
06059110003,Orange County,5787,4228,1559,True
06059099502,Orange County,8948,4229,4173,True
06059110008,Orange County,5871,3587,2284,True
06059087102,Orange County,9050,3891,4949,False
06029001700,Kern County,5924,4599,1325,True
06029003810,Kern County,5995,2397,377,True
06029000906,Kern County,4044,2893,491,True
06029004601,Kern County,4618,2290,2328,False
06029000905,Kern County,6107,3407,2700,True
06037204420,Los Angeles County,32256,7125,5370,True
06037203500,Los Angeles County,21309,17175,4134,True
06037203100,Los Angeles County,48199,12556,2054,True
06037407702,Los Angeles County,32977,3669,17659,False
06037201200,Los Angeles County,21081,13938,6717,True
06037201110,Los Angeles County,26188,15891,10297,True
06037199300,Los Angeles County,31162,17289,13873,True
06037195710,Los Angeles County,30646,14448,16198,False
06037404701,Los Angeles County,12622,9080,3402,True
06037701701,Los Angeles County,41324,3193,11239,False
06037221120,Los Angeles County,29101,19518,9583,True
06037219700,Los Angeles County,30476,13875,11686,True
06037220100,Los Angeles County,22536,2294,16448,False
06037218500,Los Angeles County,30041,11367,14337,False
06037300100,Los Angeles County,28100,7654,18333,False
06037670407,Los Angeles County,17693,10241,5075,True
06037620102,Los Angeles County,24113,10275,13838,False
06037503902,Los Angeles County,23180,7932,15248,False
06037651001,Los Angeles County,29437,7959,19201,False
06037651002,Los Angeles County,46150,17844,15999,True
06037650603,Los Angeles County,24381,19905,4476,True
06037650200,Los Angeles County,30664,17206,13458,True
06037650001,Los Angeles County,37795,12164,7548,True
06037621400,Los Angeles County,12311,2264,10047,False
06037620601,Los Angeles County,49985,7587,7577,True
06037192700,Los Angeles County,22635,13796,4870,True
06037192410,Los Angeles County,39094,10217,17745,False
06059086407,Orange County,2475,705,1770,False
06059076204,Orange County,4943,1377,498,True
06059076201,Orange County,5662,2910,2752,True
06059086404,Orange County,3439,921,1044,False
06059087200,Orange County,9079,4529,4550,False
06059086303,Orange County,2235,1312,923,True
06059087401,Orange County,7584,4363,2515,True
06059076205,Orange County,5837,3110,2727,True
06059011602,Orange County,8037,3877,1049,True
06037621201,Los Angeles County,16700,1543,4900,False
06037294110,Los Angeles County,19982,5224,14758,False
06037291300,Los Angeles County,40634,19630,19220,True
06037574400,Los Angeles County,46036,13813,17732,False
06037573800,Los Angeles County,19263,13930,5333,True
06037571900,Los Angeles County,38408,18839,19569,False
06037543501,Los Angeles County,45204,15947,14961,True
06037571600,Los Angeles County,45854,4682,19230,False
06037571502,Los Angeles County,15802,3985,11817,False
06037570602,Los Angeles County,24278,8496,1558,True
06037570303,Los Angeles County,24280,2254,16667,False
06059074802,Orange County,2676,1914,762,True
06059074109,Orange County,4584,1341,3243,False
06059063908,Orange County,4586,261,4325,False
06059099402,Orange County,6352,4775,1577,True
06059099310,Orange County,7648,4086,206,True
06059099308,Orange County,3168,1264,1257,True
06059099250,Orange County,2992,766,2226,False
06059099245,Orange County,8149,611,349,True
06059099217,Orange County,5917,1123,4794,False
06059099215,Orange County,8483,4948,699,True
06059099204,Orange County,5613,2630,2983,False
06059063101,Orange County,6815,2164,1858,True
06059063010,Orange County,5913,3669,1342,True
06059063007,Orange County,4829,2395,2025,True
06059062800,Orange County,3895,540,2843,False
06059062702,Orange County,8539,106,1686,False
06059062611,Orange County,5292,3924,1368,True
06037461000,Los Angeles County,28999,4436,9089,False
06037460700,Los Angeles County,21057,2310,10819,False
06037311300,Los Angeles County,18457,1477,9906,False
06037900703,Los Angeles County,21054,19546,1508,True
06037900504,Los Angeles County,17668,1381,16287,False
06037460200,Los Angeles County,24472,13562,10910,True
06067009109,Sacramento County,9792,1960,2191,False
06067009107,Sacramento County,9409,417,4729,False
06067007702,Sacramento County,6204,1876,2384,False
06067007202,Sacramento County,5202,1433,3769,False
06067005801,Sacramento County,4695,1894,2801,False
06067005804,Sacramento County,2879,2033,846,True
06067006102,Sacramento County,7870,940,2595,False
06067008006,Sacramento County,7327,1188,892,True
06067007801,Sacramento County,7427,1367,1650,False
06067008702,Sacramento County,6869,2790,392,True
06067008128,Sacramento County,7364,4122,1504,True
06067009403,Sacramento County,6926,2916,4010,False
06067008005,Sacramento County,5671,1497,1793,False
06067008133,Sacramento County,7210,1137,3952,False
06067008117,Sacramento County,5959,1662,1212,True
06067008206,Sacramento County,7548,1391,1261,True
06067009601,Sacramento County,8794,4437,4357,True
06067005606,Sacramento County,1499,617,882,False
06067008134,Sacramento County,5629,237,853,False
06067002300,Sacramento County,5489,2555,2934,False
06067002700,Sacramento County,7892,679,3355,False
06067003102,Sacramento County,5244,4749,495,True
06067003501,Sacramento County,5823,2689,3134,False
06067003502,Sacramento County,5776,2437,3339,False
06067003900,Sacramento County,6984,3668,3316,True
06067005002,Sacramento County,6876,4935,1941,True
06067007417,Sacramento County,8512,3860,4652,False
06067007415,Sacramento County,7344,3126,4065,False
06067009800,Sacramento County,7684,1701,1246,True
06067000100,Sacramento County,4826,2784,211,True
06067000200,Sacramento County,3877,2539,1338,True
06067000400,Sacramento County,6483,2894,2514,True
06067008144,Sacramento County,5529,3903,1626,True
06067009617,Sacramento County,8409,2069,1051,True
06067009616,Sacramento County,8003,4567,3436,True
06067008210,Sacramento County,6907,209,4086,False
06067008130,Sacramento County,3436,325,3111,False
06067004011,Sacramento County,4626,713,198,True
06067009609,Sacramento County,5958,910,3437,False
06067007504,Sacramento County,4244,1119,3125,False
06037139301,Los Angeles County,37471,16903,14698,True
06037137402,Los Angeles County,43346,7729,7961,False
06037300901,Los Angeles County,33127,14947,18180,False
06037311700,Los Angeles County,39725,14300,5441,True
06037104620,Los Angeles County,24332,2101,10229,False
06033000300,Lake County,5165,891,4274,False
06037135102,Los Angeles County,47738,13992,1981,True
06037135111,Los Angeles County,36945,17130,19815,False
06037106020,Los Angeles County,19077,7349,11728,False
06037920334,Los Angeles County,45316,19375,4446,True
06037920313,Los Angeles County,33773,13820,19953,False
06037531902,Los Angeles County,12703,10368,2335,True
06037134305,Los Angeles County,31919,17496,14423,True
06037131300,Los Angeles County,43062,11037,2987,True
06037134101,Los Angeles County,42597,19369,12434,True
06037530802,Los Angeles County,28064,17636,10428,True
06037109800,Los Angeles County,22007,4156,12328,False
06037134104,Los Angeles County,14403,10458,3945,True
06037128400,Los Angeles County,21118,11486,9632,True
06037109200,Los Angeles County,10871,4759,6112,False
06037104310,Los Angeles County,21937,5904,14258,False
06037104201,Los Angeles County,20364,3777,16587,False
06037103101,Los Angeles County,16876,2314,14562,False
06037920312,Los Angeles County,21132,8015,13117,False
06037920043,Los Angeles County,32194,13588,18606,False
06037920013,Los Angeles County,32632,16436,16196,True
06037300902,Los Angeles County,36505,17901,18604,False
06037301701,Los Angeles County,30208,13072,17136,False
06037301204,Los Angeles County,43247,11434,4090,True
06037301203,Los Angeles County,44265,15691,7993,True
06037405002,Los Angeles County,38741,9257,7092,True
06037108103,Los Angeles County,40674,1570,13084,False
06037214600,Los Angeles County,14716,4742,9974,False
06037214100,Los Angeles County,33792,1765,9964,False
06037212900,Los Angeles County,29198,8735,17202,False
06037212610,Los Angeles County,29571,14274,15297,False
06037406500,Los Angeles County,26519,8596,17923,False
06037405400,Los Angeles County,29369,3049,5675,False
06037482702,Los Angeles County,20504,7476,13028,False
06037482102,Los Angeles County,24823,16077,8143,True
06037265410,Los Angeles County,24631,2910,1732,True
06037405900,Los Angeles County,24897,5609,12134,False
06037127400,Los Angeles County,42224,15512,4335,True
06037123700,Los Angeles County,12056,3753,2372,True
06037123510,Los Angeles County,19234,10636,4376,True
06037123520,Los Angeles County,35783,9481,11257,False
06037920332,Los Angeles County,23571,17713,5858,True
06037920106,Los Angeles County,32143,17524,14619,True
06037920042,Los Angeles County,26451,19857,6594,True
06037920035,Los Angeles County,41671,6364,1449,True
06037405101,Los Angeles County,25830,5806,1869,True
06037401901,Los Angeles County,43847,8307,4659,True
06037405202,Los Angeles County,41370,9584,19832,False
06037265303,Los Angeles County,19385,11983,6131,True
06037265420,Los Angeles County,32374,17771,14603,True
06037262302,Los Angeles County,27657,18216,9441,True
06037212202,Los Angeles County,47987,10720,19222,False
06037211310,Los Angeles County,47320,12301,10515,True
06037210010,Los Angeles County,31802,1891,18689,False
06037209520,Los Angeles County,25932,5192,17128,False
06037403407,Los Angeles County,38901,19724,19177,True
06037404600,Los Angeles County,29070,11362,17708,False
06037403404,Los Angeles County,46945,7644,5782,True
06037403403,Los Angeles County,31315,11052,4898,True
06037403317,Los Angeles County,22219,5154,3778,True
06037262400,Los Angeles County,20932,7409,13523,False
06037231720,Los Angeles County,42081,8608,14717,False
06037208720,Los Angeles County,29295,12864,12214,True
06037208902,Los Angeles County,20971,19055,1916,True
06037402801,Los Angeles County,29545,10325,19220,False
06037402102,Los Angeles County,41775,19289,4485,True
06037531702,Los Angeles County,30666,11961,18705,False
06037531302,Los Angeles County,49676,4354,14509,False
06037530801,Los Angeles County,15694,5743,9951,False
06067001300,Sacramento County,7514,3512,1457,True
06067001800,Sacramento County,3981,1048,2179,False
06067002100,Sacramento County,2697,127,2570,False
06037231400,Los Angeles County,48498,17543,5113,True
06037228210,Los Angeles County,21663,8749,12914,False
06037228220,Los Angeles County,26965,12923,14042,False
06037205110,Los Angeles County,30412,14181,13130,True
06037204600,Los Angeles County,28111,11862,16249,False
06055201900,Napa County,6348,1727,1966,False
06055200400,Napa County,8896,3679,3274,True
06055200900,Napa County,8381,891,4192,False
06055200503,Napa County,4247,1205,1190,True
06055200601,Napa County,5436,1939,3497,False
06055201300,Napa County,7233,166,4879,False
06055201500,Napa County,8145,1378,4258,False
06037120030,Los Angeles County,46773,17786,8925,True
06037920104,Los Angeles County,35911,14640,5166,True
06037920200,Los Angeles County,26354,16076,10278,True
06037910706,Los Angeles County,38539,12440,9167,True
06037910501,Los Angeles County,14301,12150,2151,True
06037401002,Los Angeles County,32135,18601,13534,True
06037403801,Los Angeles County,28465,9039,19426,False
06037402702,Los Angeles County,23474,19497,3977,True
06037120010,Los Angeles County,25762,1422,12985,False
06037119900,Los Angeles County,33707,17474,4372,True
06037119400,Los Angeles County,21083,2942,10950,False
06037117404,Los Angeles County,39247,5626,11777,False
06037910302,Los Angeles County,10147,6443,1079,True
06037920015,Los Angeles County,36282,6577,13901,False
06037900805,Los Angeles County,14533,3569,10964,False
06037311802,Los Angeles County,35756,18507,17249,True
06037115202,Los Angeles County,40391,2403,19962,False
06037113211,Los Angeles County,30923,12800,18123,False
06037113234,Los Angeles County,34784,13798,5980,True
06037123103,Los Angeles County,22461,2949,19512,False
06017030804,El Dorado County,4997,2254,1337,True
06017030402,El Dorado County,9197,1941,4915,False
06073009805,San Diego County,2991,1820,1171,True
06073009706,San Diego County,3335,2166,1169,True
06073009602,San Diego County,9142,997,4936,False
06073009507,San Diego County,8773,836,4274,False
06073009504,San Diego County,6351,4044,2307,True
06073008360,San Diego County,6150,4048,2102,True
06073008357,San Diego County,9871,3035,2615,True
06073008353,San Diego County,8588,561,3001,False
06017031302,El Dorado County,6415,1754,4661,False
06017031200,El Dorado County,8627,759,3337,False
06017031405,El Dorado County,7362,3919,3443,True
06073008351,San Diego County,7629,4782,2847,True
06073008345,San Diego County,9326,2982,2911,True
06073008336,San Diego County,6027,1984,1618,True
06073008331,San Diego County,9313,4677,1637,True
06073008328,San Diego County,5916,2094,2170,False
06073008310,San Diego County,6815,2465,2945,False
06073008301,San Diego County,3843,2828,1015,True
06073008002,San Diego County,7673,231,1216,False
06017031100,El Dorado County,4093,960,393,True
06017031000,El Dorado County,9691,2396,3785,False
06017031504,El Dorado County,8516,386,549,False
06017030901,El Dorado County,7086,2803,3216,False
06017030902,El Dorado County,6374,4671,352,True
06073016807,San Diego County,4959,1099,3860,False
06073016804,San Diego County,7222,4511,2711,True
06073016616,San Diego County,6057,1546,2270,False
06073016610,San Diego County,4406,2361,2045,True
06073016608,San Diego County,5686,699,4987,False
06073016201,San Diego County,7395,3503,3090,True
06073015502,San Diego County,8782,4627,4155,True
06057000104,Nevada County,8599,3895,4704,False
06057000300,Nevada County,6326,3022,3304,False
06073020304,San Diego County,8528,4864,3664,True
06073020207,San Diego County,5403,2217,3186,False
06073020202,San Diego County,5348,1925,3423,False
06073020107,San Diego County,2996,1125,1871,False
06073020025,San Diego County,1859,118,660,False
06073020023,San Diego County,971,127,659,False
06073020017,San Diego County,5697,4653,1044,True
06073020015,San Diego County,6919,3756,3163,True
06073019805,San Diego County,6672,2079,2816,False
06073019803,San Diego County,5421,915,2426,False
06057000702,Nevada County,2830,1102,1642,False
06057000802,Nevada County,6948,4304,1329,True
06073019701,San Diego County,7854,2629,1530,True
06073019502,San Diego County,4412,1632,1992,False
06073019404,San Diego County,3408,490,2918,False
06073019403,San Diego County,6117,1295,2705,False
06073019301,San Diego County,9549,3327,1616,True
06073019208,San Diego County,8577,1253,942,True
06073018510,San Diego County,5700,1782,394,True
06073018400,San Diego County,6597,744,3733,False
06073017702,San Diego County,7178,2235,210,True
06073017403,San Diego County,9275,3325,1586,True
06073017303,San Diego County,5364,1748,2481,False
06073017104,San Diego County,5447,3653,1794,True
06073017050,San Diego County,7292,2836,4456,False
06073017041,San Diego County,6418,1416,2802,False
06073017035,San Diego County,5910,4904,1006,True
06073017034,San Diego County,8121,762,562,True
06073017014,San Diego County,3666,257,3409,False
06073017010,San Diego County,5585,2817,2768,True
06073016901,San Diego County,5646,4899,747,True
06095253108,Solano County,6924,2583,4341,False
06095253205,Solano County,2267,1923,344,True
06095252705,Solano County,3928,967,2961,False
06015000102,Del Norte County,4597,2562,2035,True
06073015406,San Diego County,6594,3473,3121,True
06073002001,San Diego County,2012,1340,672,True
06073002702,San Diego County,9505,278,1825,False
06073016202,San Diego County,3845,2740,1105,True
06073016000,San Diego County,5376,2521,2855,False
06073015301,San Diego County,8900,4242,4658,False
06073009107,San Diego County,5003,1317,2574,False
06073020801,San Diego County,2018,416,1602,False
06073020500,San Diego County,6007,4458,1549,True
06073020405,San Diego County,6311,527,496,True
06073014400,San Diego County,9487,206,4149,False
06073003901,San Diego County,8789,2003,3670,False
06073003501,San Diego County,5876,142,1677,False
06073013309,San Diego County,6565,4383,484,True
06073014200,San Diego County,5134,3338,1796,True
06073010103,San Diego County,6628,3992,2636,True
06073012700,San Diego County,7205,2492,4713,False
06073002905,San Diego County,6328,3915,395,True
06073008501,San Diego County,2198,2095,103,True
06073008504,San Diego County,5299,845,4454,False
06073009103,San Diego County,9343,3989,3371,True
06073002100,San Diego County,7187,2582,389,True
06073002903,San Diego County,9494,2630,333,True
06073003209,San Diego County,2062,793,1269,False
06073006100,San Diego County,9123,2644,1082,True
06073006500,San Diego County,7436,4024,3412,True
06095251802,Solano County,4818,1788,567,True
06095252706,Solano County,9428,4607,4821,False
06095252707,Solano County,5871,1111,1777,False
06095252910,Solano County,4955,3439,1516,True
06095252904,Solano County,6328,3725,2603,True
06015000101,Del Norte County,8355,3237,3009,True
06095250106,Solano County,8539,4482,4057,True
06095250502,Solano County,2039,336,1027,False
06095251701,Solano County,5009,519,4224,False
06095252000,Solano County,3483,760,2723,False
06095252103,Solano County,4450,549,479,True
06095250103,Solano County,9942,2559,3098,False
06095251300,Solano County,2801,826,1567,False
06095251901,Solano County,7716,3620,3454,True
06095251903,Solano County,9107,699,3174,False
06095252605,Solano County,8421,1667,1194,True
06113010607,Yolo County,6691,1558,1308,True
06113010505,Yolo County,8546,2312,1454,True
06113010203,Yolo County,6973,312,3994,False
06113010204,Yolo County,8532,3063,2948,True
06113010510,Yolo County,4966,3134,1832,True
06113010605,Yolo County,8370,3181,1370,True
06073000600,San Diego County,8027,4968,1629,True
06073006900,San Diego County,4882,3631,1251,True
06073013417,San Diego County,6589,4299,2290,True
06073001600,San Diego County,7138,3929,3209,True
06073013506,San Diego County,4594,1432,2148,False
06073008513,San Diego County,6891,1949,4942,False
06073013205,San Diego County,8603,1337,2118,False
06073002801,San Diego County,5551,617,1538,False
06073003115,San Diego County,6620,2152,4468,False
06073003103,San Diego County,5017,2412,2359,True
06073007002,San Diego County,9473,2813,1344,True
06073013409,San Diego County,4666,1075,3591,False
06073011902,San Diego County,6339,516,314,True
06073021304,San Diego County,9827,3875,1682,True
06073000100,San Diego County,9424,2846,2363,True
06073013308,San Diego County,4784,331,4453,False
06073010011,San Diego County,8332,502,4965,False
06073013418,San Diego County,8646,164,2337,False
06073021204,San Diego County,8270,1049,272,True
06073007200,San Diego County,8435,2775,1350,True
06073014803,San Diego County,4505,737,1048,False
06073016302,San Diego County,9804,4947,4857,True
06073006600,San Diego County,6782,242,4681,False
06073000400,San Diego County,5587,1560,3987,False
06073002602,San Diego County,8984,1743,2818,False
06073003404,San Diego County,1508,1137,371,True
06073003601,San Diego County,4179,905,3274,False
06073012102,San Diego County,6485,982,931,True
06073015405,San Diego County,4431,2291,2140,True
06073014500,San Diego County,7232,1694,1726,False
06073002904,San Diego County,6485,3684,373,True
06073015200,San Diego County,3482,2800,682,True
06073013604,San Diego County,5823,3733,2090,True
06073010109,San Diego County,7015,1358,2966,False
06073012002,San Diego County,4238,671,644,True
06097151310,Sonoma County,9540,4928,4612,True
06073013401,San Diego County,5122,140,4982,False
06073013203,San Diego County,5492,1720,3772,False
06073010001,San Diego County,9991,4811,259,True
06073013303,San Diego County,6438,3262,1832,True
06073003105,San Diego County,4893,319,4574,False
06073013907,San Diego County,7573,1570,4428,False
06073020602,San Diego County,3894,1021,2873,False
06097153902,Sonoma County,8210,4676,3534,True
06097153705,Sonoma County,7233,3682,1218,True
06097152300,Sonoma County,5235,4411,824,True
06097152701,Sonoma County,5951,1925,4026,False
06097152906,Sonoma County,5580,490,1170,False
06097153104,Sonoma County,7445,2865,4580,False
06097151601,Sonoma County,8616,4594,2247,True
06097152502,Sonoma County,7432,4578,2854,True
06097153502,Sonoma County,8269,3516,2157,True
06061020601,Placer County,6721,2979,3742,False
06061021304,Placer County,6838,2709,1530,True
06061021901,Placer County,6740,857,2234,False
06061021501,Placer County,5586,2012,1839,True
06061021604,Placer County,8173,3317,4856,False
06061020106,Placer County,9826,3812,864,True
06089012301,Shasta County,7065,3468,3597,False
06089010900,Shasta County,8674,1772,3505,False
06089011802,Shasta County,6142,682,4866,False
06089012000,Shasta County,5133,1921,1285,True
06089012302,Shasta County,2568,2280,288,True
06089010500,Shasta County,6646,3926,2720,True
06097154201,Sonoma County,8097,1284,2893,False
06097153903,Sonoma County,3114,269,2845,False
06097150702,Sonoma County,6327,1363,4964,False
06097150701,Sonoma County,6356,2348,4008,False
06097151000,Sonoma County,7250,3277,3973,False
06097151309,Sonoma County,5261,3085,2176,True
06031001601,Kings County,1961,1502,172,True
06031000602,Kings County,7607,4711,2896,True
06031000800,Kings County,8217,4616,2593,True
06031001001,Kings County,4731,3676,132,True
06031000100,Kings County,8643,4945,3698,True
06083002012,Santa Barbara County,7183,4212,2971,True
06083001601,Santa Barbara County,7205,2777,1501,True
06083001102,Santa Barbara County,6422,1760,4662,False
06083001101,Santa Barbara County,5621,2538,3083,False
06083002705,Santa Barbara County,7328,1310,699,True
06083002707,Santa Barbara County,5980,1946,1955,False
06083000101,Santa Barbara County,7092,1987,779,True
06083000700,Santa Barbara County,6065,1935,4130,False
06083001500,Santa Barbara County,2677,248,1595,False
06083002914,Santa Barbara County,4841,1746,3095,False
06083003005,Santa Barbara County,7143,1772,2039,False
06083002006,Santa Barbara County,7878,757,3767,False
06083002010,Santa Barbara County,9745,4171,676,True
06083002211,Santa Barbara County,8009,4937,3072,True
06083002206,Santa Barbara County,8256,4048,2145,True
06061020300,Placer County,5833,1588,4245,False
06061021801,Placer County,9627,3663,3729,False
06061022002,Placer County,5211,1520,3691,False
06107002302,Tulare County,5816,3411,2405,True
06107000702,Tulare County,8375,2095,2067,True
06107002602,Tulare County,8509,3814,4135,False
06107003902,Tulare County,8526,4968,3558,True
06107002202,Tulare County,9085,4878,3830,True
06045010500,Mendocino County,4865,4344,127,True
06045011400,Mendocino County,5634,4361,1273,True
06045011700,Mendocino County,2109,1168,941,True
06107002500,Tulare County,3379,1957,1422,True
06107000701,Tulare County,7058,1747,4998,False
06107003801,Tulare County,6785,3194,3591,False
06107003601,Tulare County,4654,188,4466,False
06107003100,Tulare County,5421,3577,1844,True
06107002303,Tulare County,6596,2353,3761,False
06107002006,Tulare County,5762,961,4801,False
06103001000,Tehama County,7235,1113,3399,False
06103000900,Tehama County,8208,3305,4903,False
06109001100,Tuolumne County,5478,3561,1917,True
06107001701,Tulare County,8681,4915,3766,True
06107000600,Tulare County,9640,573,667,False
06107000502,Tulare County,8466,2358,3244,False
06037262301,Los Angeles County,42078,14187,15089,False
06037113235,Los Angeles County,16678,2096,14582,False
06037700501,Los Angeles County,24954,7497,14545,False
06037920114,Los Angeles County,49350,16378,11864,True
06037543306,Los Angeles County,26369,18057,8312,True
06073017054,San Diego County,5796,4630,1166,True
06073002711,San Diego County,5932,787,168,True
06025010101,Imperial County,7274,519,4098,False
06089010702,Shasta County,7391,2224,3992,False
06089010803,Shasta County,2694,1386,1308,True
06073020029,San Diego County,9770,2663,3723,False
06073021600,San Diego County,6766,3457,3309,True
06073020810,San Diego County,4049,714,3178,False
06073007908,San Diego County,8258,3643,4615,False
06073008361,San Diego County,6283,4471,1812,True
06073013421,San Diego County,5013,3719,1294,True
06073017053,San Diego County,7281,1478,1412,True
06101050402,Sutter County,5195,400,4795,False
06073008346,San Diego County,5124,3937,377,True
06073009306,San Diego County,7036,2261,4775,False
06073006200,San Diego County,5622,790,4832,False
06073011300,San Diego County,5864,1948,3916,False
06073017043,San Diego County,9631,3282,3409,False
06073017051,San Diego County,2951,124,2656,False
06073018613,San Diego County,8132,160,222,False
06073019808,San Diego County,6116,2202,1286,True
06071011404,San Bernardino County,6571,1830,4741,False
06071009913,San Bernardino County,5637,2572,3065,False
06037120105,Los Angeles County,48237,8450,3964,True
06037121101,Los Angeles County,21906,18694,3212,True
06037123901,Los Angeles County,18346,7792,10554,False
06037124104,Los Angeles County,30513,9703,14219,False
06037310602,Los Angeles County,35985,16399,19229,False
06071010419,San Bernardino County,8160,1802,490,True
06037621104,Los Angeles County,22038,5271,9955,False
06037651102,Los Angeles County,34602,12459,7674,True
06037700802,Los Angeles County,22469,6446,2963,True
06037901210,Los Angeles County,47745,11466,6177,True
06037920045,Los Angeles County,16160,5572,8543,False
06037920119,Los Angeles County,46675,17626,7510,True
06037980001,Los Angeles County,34607,18221,4323,True
06037400404,Los Angeles County,47305,11615,2432,True
06037106405,Los Angeles County,28238,8655,9431,False
06037106408,Los Angeles County,21996,12385,9611,True
06037980003,Los Angeles County,20849,17687,3162,True
06037980008,Los Angeles County,22050,5102,16948,False
06037980020,Los Angeles County,48186,2168,1415,True
06037603802,Los Angeles County,20675,14432,6243,True
06037621204,Los Angeles County,21533,6899,1838,True
06037542103,Los Angeles County,43912,10888,13531,False
06037651304,Los Angeles County,24561,8466,16095,False
06037651401,Los Angeles County,16584,2320,14264,False
06037670326,Los Angeles County,25141,18907,6234,True
06037134905,Los Angeles County,49838,7144,1552,True
06037194101,Los Angeles County,34834,17865,16969,True
06037570403,Los Angeles County,38367,16098,15800,True
06037550901,Los Angeles County,47124,13870,13424,True
06037207101,Los Angeles County,30579,2982,19018,False
06037214902,Los Angeles County,45598,3997,18070,False
06037104108,Los Angeles County,35886,12606,2759,True
06037111205,Los Angeles County,44791,14892,19864,False
06037800410,Los Angeles County,20409,10529,1114,True
06037900506,Los Angeles County,49917,17952,16701,True
06037901010,Los Angeles County,14745,3689,3988,False
06037910606,Los Angeles County,40919,12719,16658,False
06037910716,Los Angeles County,14013,7345,4574,True
06037650901,Los Angeles County,37480,8838,18992,False
06037131701,Los Angeles County,33639,15823,6565,True
06037132001,Los Angeles County,25915,6650,19265,False
06037132102,Los Angeles County,25553,8436,4708,True
06037139402,Los Angeles County,39477,10953,2692,True
06037183221,Los Angeles County,25759,15322,10437,True
06037183222,Los Angeles County,16143,13944,2199,True
06037402303,Los Angeles County,43860,17375,3711,True
06037402705,Los Angeles County,37437,10182,6995,True
06037402904,Los Angeles County,45950,6502,13920,False
06037461901,Los Angeles County,27144,19882,3565,True
06037461902,Los Angeles County,28373,11789,6024,True
06037462301,Los Angeles County,29691,2031,2241,False
06037109604,Los Angeles County,39510,6709,15739,False
06037113101,Los Angeles County,23938,14778,9160,True
06037121802,Los Angeles County,28267,13375,5403,True
06037189101,Los Angeles County,9897,1163,4310,False
06037190201,Los Angeles County,35252,15991,19261,False
06037135113,Los Angeles County,34482,18732,3251,True
06037190802,Los Angeles County,48860,7590,8658,False
06037269601,Los Angeles County,27127,6247,8715,False
06037269905,Los Angeles County,24054,18454,5600,True
06037275102,Los Angeles County,29690,10982,1994,True
06037278001,Los Angeles County,42499,8670,18341,False
06037293307,Los Angeles County,34604,9287,19538,False
06037296401,Los Angeles County,30957,12876,18081,False
06037297202,Los Angeles County,21052,14490,6562,True
06037300301,Los Angeles County,46508,3248,7192,False
06037302505,Los Angeles County,32410,10895,7406,True
06037576001,Los Angeles County,38924,15318,9535,True
06037195901,Los Angeles County,20418,13264,7154,True
06037201602,Los Angeles County,27285,14213,13072,True
06037218701,Los Angeles County,48010,4285,10522,False
06037221601,Los Angeles County,22417,10979,11438,False
06037239701,Los Angeles County,19227,4672,8458,False
06037301801,Los Angeles County,23539,4479,15887,False
06037302504,Los Angeles County,8549,3159,5390,False
06037261200,Los Angeles County,25035,17080,3112,True
06037262200,Los Angeles County,27149,16339,2354,True
06037402406,Los Angeles County,22347,4754,17593,False
06037273902,Los Angeles County,21167,1237,9527,False
06037274202,Los Angeles County,45843,18960,9691,True
06037104204,Los Angeles County,14867,4540,10327,False
06037533001,Los Angeles County,33520,11540,8257,True
06037533806,Los Angeles County,33900,17533,12720,True
06037536104,Los Angeles County,28619,8661,19958,False
06037128802,Los Angeles County,25812,8529,14654,False
06037134904,Los Angeles County,13846,4947,8899,False
06037141102,Los Angeles County,18372,5914,7667,False
06037500404,Los Angeles County,7263,4815,1577,True
06037501001,Los Angeles County,21569,17806,3763,True
06037125502,Los Angeles County,35258,18613,16645,True
06037127804,Los Angeles County,28016,9945,18071,False
06037211703,Los Angeles County,22130,3712,18091,False
06037212102,Los Angeles County,23694,9626,14068,False
06037212502,Los Angeles County,39301,17553,18404,False
06037212702,Los Angeles County,32387,14156,18231,False
06037217001,Los Angeles County,32285,16591,15694,True
06037221303,Los Angeles County,41114,5013,1031,True
06037234502,Los Angeles County,29752,12156,11304,True
06037236204,Los Angeles County,45645,7170,13078,False
06037237401,Los Angeles County,31078,3315,1065,True
06037239202,Los Angeles County,27845,19312,8533,True
06037241201,Los Angeles County,34425,16457,17968,False
06037430301,Los Angeles County,27854,6244,9154,False
06037431501,Los Angeles County,32410,19588,12822,True
06037551501,Los Angeles County,39660,8018,11621,False
06037554203,Los Angeles County,19449,11834,7615,True
06037554406,Los Angeles County,42097,2477,8329,False
06037183402,Los Angeles County,29791,17385,12406,True
06037186201,Los Angeles County,44611,6972,16295,False
06037191301,Los Angeles County,42873,11931,8702,True
06037262501,Los Angeles County,24298,15136,3599,True
06037265201,Los Angeles County,27100,3235,6473,False
06067007017,Sacramento County,2474,958,1516,False
06067007106,Sacramento County,7737,3132,4605,False
06067008512,Sacramento County,7450,2631,4819,False
06067009011,Sacramento County,8351,4138,4213,False
06067988300,Sacramento County,6248,2946,3302,False
